,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
1,72.02098540145985,88.91061452513966,90.09650735294117,92.6056338028169,72.08180147058823,71.05747126436782,68.55565777368905,95.01179801793299,79.38356164383562,94.27973699940227
2,64.5301094890511,51.857541899441344,70.37224264705883,81.90140845070422,52.06341911764706,70.87816091954024,67.47930082796688,84.31335535630014,82.26940639269407,67.86610878661088
3,84.04653284671532,73.8733705772812,76.7095588235294,86.93896713615024,51.08455882352941,62.708045977011494,70.41858325666973,74.84662576687117,93.44292237442923,89.34249850567842
4,98.07025547445255,58.24487895716946,55.799632352941174,70.86854460093896,86.70496323529412,73.74712643678161,79.46182152713891,66.52194431335536,61.61643835616438,60.36461446503287
5,64.64416058394161,99.37616387337057,63.89705882352941,72.70422535211267,71.83363970588235,101.08505747126436,116.93652253909843,81.53846153846153,73.17808219178082,69.10340705319784
6,78.18430656934306,67.92364990689013,99.40257352941177,72.25821596244131,93.40073529411765,91.25057471264368,76.45814167433302,56.41340254837187,86.41552511415524,74.82964734010758
7,54.457116788321166,68.70577281191807,51.934742647058826,55.21596244131455,86.76930147058823,50.110344827586204,64.79300827966881,72.89287399716848,65.89954337899543,80.48416019127316
8,38.152372262773724,69.18994413407822,65.47334558823529,107.98591549295774,72.95036764705883,77.23218390804598,77.0883164673413,70.4577630957999,65.1324200913242,88.31440526001195
9,66.25456204379562,73.36126629422719,67.05882352941177,73.67136150234742,62.7297794117647,76.97011494252874,61.10855565777369,64.20953279848986,70.75342465753425,57.0412432755529
10,86.55109489051095,57.45810055865922,69.7564338235294,64.87323943661971,54.16819852941177,78.1655172413793,68.8592456301748,72.51533742331289,68.64383561643835,60.52600119545726
11,75.99452554744525,71.20577281191807,72.15533088235294,51.582159624413144,65.9283088235294,75.75632183908046,101.98252069917203,67.5932043416706,68.09132420091325,66.30005977286312
12,73.64963503649635,75.74022346368714,69.18658088235294,67.66197183098592,47.65625,60.358620689655176,58.054277828886846,54.87966021708353,79.10502283105023,75.22414823670054
13,112.0757299270073,66.54096834264432,69.9126838235294,57.436619718309856,90.234375,70.54252873563219,86.56853725850966,74.97876356772062,109.27397260273973,108.17692767483562
14,95.96259124087591,102.06703910614524,104.13602941176471,68.53521126760563,100.34007352941177,80.54252873563219,85.55657773689052,93.511090136857,112.57077625570776,97.25642558278541
15,54.01459854014598,102.46741154562383,44.411764705882355,116.07511737089202,134.19117647058823,80.25287356321839,105.81416743330267,61.06654082114205,78.87671232876713,55.56485355648535
16,74.56660583941606,52.02048417132216,56.86580882352941,68.90140845070422,88.68566176470588,80.30344827586207,53.725850965961364,58.329400660689004,46.986301369863014,51.7931858936043
17,42.22627737226277,49.77188081936685,89.55422794117646,67.86384976525821,114.18198529411765,92.49655172413793,66.75252989880404,98.62199150542709,38.71232876712329,83.2098027495517
18,93.3485401459854,70.68435754189944,69.10845588235294,69.03286384976526,67.890625,62.72183908045977,27.934682612695493,50.19820670127419,51.146118721461185,89.18708906156606
19,72.8330291970803,64.19459962756052,44.154411764705884,88.13145539906104,91.54411764705883,88.31264367816092,73.99724011039558,48.872109485606416,70.54337899543378,71.81709503885236
20,83.12043795620438,30.15828677839851,55.59742647058823,46.328638497652584,27.748161764705884,56.94252873563219,65.05059797608095,65.0967437470505,46.39269406392694,70.71727435744172
21,72.52737226277372,102.28119180633148,64.89430147058823,76.70892018779342,76.6314338235294,63.09885057471264,64.51701931922723,80.4672015101463,51.9041095890411,57.30424387328153
22,81.21806569343066,84.1852886405959,52.93658088235294,68.0469483568075,81.3970588235294,66.99770114942528,54.314627414903406,65.6488909863143,86.93607305936074,48.834429169157204
23,96.97992700729927,64.2877094972067,76.82444852941177,48.16431924882629,83.08823529411765,63.45287356321839,48.00367985280589,108.87210948560642,94.28310502283105,57.75254034668261
24,59.808394160583944,54.95344506517691,40.18382352941177,78.3943661971831,93.16636029411765,70.44137931034483,57.00091996320147,50.0,39.67579908675799,47.519426180514046
25,75.91240875912409,76.24301675977654,42.7389705882353,55.40845070422535,79.27389705882354,67.35632183908046,46.56853725850966,44.83718735252478,70.7579908675799,101.48834429169158
26,38.98266423357664,82.2951582867784,39.981617647058826,35.10798122065728,43.52481617647059,34.85977011494253,36.8491260349586,31.439358187824446,56.89954337899543,11.165570830842798
27,42.887773722627735,102.86312849162012,43.7454044117647,47.87793427230047,75.0873161764706,52.160919540229884,59.84360625574977,22.10004719207173,76.25114155251141,133.329348475792
28,104.63047445255475,23.94785847299814,40.666360294117645,72.40375586854461,25.99264705882353,35.64597701149425,21.74793008279669,55.16281264747522,22.333333333333332,83.34728033472804
29,87.33120437956204,50.28398510242086,45.8639705882353,45.80281690140845,72.44025735294117,52.68045977011494,30.216191352345906,70.67012741859368,60.009132420091326,41.63179916317991
30,41.54653284671533,41.64804469273743,104.2876838235294,47.02347417840375,58.9108455882353,45.6551724137931,25.887764489420423,38.34355828220859,26.904109589041095,110.07770472205618
31,25.063868613138688,36.72253258845438,41.37867647058823,20.35211267605634,76.4751838235294,47.90344827586207,97.99908003679853,33.501651722510616,82.14611872146119,43.215780035863716
32,20.337591240875913,43.93389199255121,15.983455882352942,58.80281690140845,25.202205882352942,78.71724137931035,25.363385464581416,37.63567720622935,81.7351598173516,7.208607292289301
33,93.20711678832117,66.91806331471136,47.3483455882353,38.32394366197183,52.8079044117647,44.92413793103448,64.14443422263109,18.10287871637565,52.25570776255708,28.302450687387925
34,34.393248175182485,27.048417132216017,67.14154411764706,38.83568075117371,39.58180147058823,61.760919540229885,13.003679852805888,47.51297781972629,7.123287671232877,36.26419605499103
35,65.90784671532846,9.41340782122905,77.02665441176471,125.57276995305165,64.71047794117646,35.93103448275862,14.461821527138914,19.2590844738084,25.474885844748858,6.688583383144053
36,59.67153284671533,12.802607076350093,28.345588235294116,1.192488262910798,51.33731617647059,121.55862068965517,37.042318307267706,9.178857951864087,1.178082191780822,0.0
37,16.368613138686133,53.71973929236499,46.19944852941177,26.07511737089202,34.8391544117647,59.42528735632184,22.437902483900643,48.291647003303446,59.60730593607306,3.1918708906156605
38,55.6478102189781,40.47951582867784,57.8125,46.79342723004695,92.02665441176471,31.333333333333332,22.594296228150874,20.467201510146296,41.95890410958904,47.77644949193066
39,11.646897810218977,69.21787709497207,41.13970588235294,7.253521126760563,68.63051470588235,38.8,30.78656853725851,8.50873053327041,60.35616438356164,14.261805140466228
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,59.63503649635037,90.24674115456239,61.77389705882353,49.07981220657277,62.72518382352941,54.10114942528735,35.79576816927323,33.072203869749885,52.64840182648402,90.0
42,95.00456204379562,77.49068901303538,88.67647058823529,57.93427230046948,92.91819852941177,52.72183908045977,54.590616375344986,117.45162812647476,59.81278538812786,68.76867901972504
43,38.80474452554745,46.46182495344507,46.056985294117645,75.64319248826291,61.8704044117647,124.44137931034483,57.49770009199632,32.36904200094384,68.84018264840182,53.82546323968918
44,94.8448905109489,66.49906890130354,60.98805147058823,79.84037558685446,50.55606617647059,48.18390804597701,35.51057957681693,27.541293062765455,59.77625570776256,20.669456066945607
45,57.44525547445255,50.70297951582868,70.23897058823529,59.990610328638496,85.11029411764706,59.16781609195402,89.96320147194112,43.91694195375177,79.76255707762557,82.57023311416617
46,94.18339416058394,86.18715083798882,72.76194852941177,63.46948356807512,60.3079044117647,125.6183908045977,118.00367985280589,105.86597451628127,61.77625570776256,57.9557680812911
47,30.273722627737225,33.56610800744879,54.829963235294116,42.45070422535211,93.9751838235294,56.58850574712644,96.07635694572217,33.09108069844266,23.474885844748858,59.86252241482367
48,142.75091240875912,128.22625698324023,46.052389705882355,93.10328638497653,24.21875,95.15862068965517,48.79944802207912,77.88579518640869,14.242009132420092,39.33652121936641
49,19.425182481751825,67.58845437616387,75.21139705882354,67.56338028169014,61.84742647058823,103.39770114942529,19.259429622815087,92.75129778197262,90.37442922374429,90.26897788404065
50,47.78284671532847,47.08100558659218,64.25091911764706,100.17840375586854,48.184742647058826,91.35172413793103,40.979760809567615,107.90467201510147,56.24657534246575,46.79617453676031
51,63.94616788321168,68.56145251396649,34.880514705882355,35.1924882629108,22.61948529411765,46.89195402298851,84.20423183072677,41.071260028315244,98.80365296803653,34.973102211595936
52,62.94251824817518,34.30633147113594,181.47518382352942,42.53051643192488,20.082720588235293,110.50574712643679,89.16743330266789,74.43605474280321,101.48858447488584,11.739390316796175
53,37.144160583941606,125.48417132216015,77.5091911764706,7.652582159624413,20.89613970588235,57.779310344827586,49.866605335786566,37.966021708353,17.753424657534246,39.366407650926476
54,61.68795620437956,28.463687150837988,73.80514705882354,51.929577464788736,85.84558823529412,53.02528735632184,67.00551977920883,83.87918829636621,75.81278538812785,22.25343693962941
55,76.12226277372262,98.30540037243948,78.94301470588235,12.464788732394366,55.42279411764706,33.00229885057471,36.59613615455382,46.63048607833884,34.789954337899545,50.2928870292887
56,10.875912408759124,21.06610800744879,53.010110294117645,83.31455399061034,45.15625,7.305747126436781,25.91076356945722,19.042000943841433,5.5159817351598175,51.410639569635386
57,71.18156934306569,74.9953445065177,34.97702205882353,55.6150234741784,55.349264705882355,46.0551724137931,82.08371665133394,33.92166116092496,39.461187214611876,22.098027495517034
58,49.36131386861314,10.1024208566108,42.224264705882355,28.610328638497652,23.267463235294116,3.2873563218390807,85.85096596136155,66.27182633317602,27.4337899543379,70.64554692169754
59,50.55200729927007,69.86964618249534,64.87132352941177,53.12206572769953,77.70220588235294,22.914942528735633,5.354185832566698,64.7192071731949,58.114155251141554,37.19665271966527
60,95.7344890510949,40.90316573556797,17.375919117647058,68.78403755868544,19.27389705882353,38.845977011494256,4.641214351425943,26.257668711656443,56.8310502283105,6.760310818888224
61,128.05200729927006,80.11173184357541,61.190257352941174,84.2394366197183,77.1966911764706,51.54022988505747,68.87304507819687,84.84190655969797,58.84474885844749,74.94919306634787
62,86.41879562043796,37.113594040968344,57.74356617647059,66.77934272300469,36.502757352941174,42.271264367816094,56.99632014719411,62.01038225578103,55.23744292237443,44.82964734010759
63,105.77098540145985,55.03724394785847,96.45220588235294,94.77934272300469,97.22886029411765,54.266666666666666,94.49862005519779,53.68570080226522,93.14155251141553,91.73939031679618
64,49.247262773722625,106.21973929236499,87.67922794117646,81.03755868544602,81.27757352941177,63.87586206896552,41.47654093836247,66.06890042472864,43.858447488584474,102.06814106395696
65,95.38777372262774,38.24022346368715,40.61580882352941,81.0,66.35569852941177,78.17471264367816,63.92364305427783,45.99339310995753,72.74429223744292,60.41243275552899
66,37.778284671532845,106.01024208566108,48.03768382352941,16.347417840375588,54.69669117647059,33.889655172413796,37.378104875804965,32.42095327984899,52.38356164383562,34.06455469216976
67,58.64507299270073,30.344506517690874,158.63970588235293,59.098591549295776,46.6452205882353,57.37931034482759,71.35234590616375,95.39405379896178,47.6986301369863,18.063359234907352
68,64.68978102189782,23.952513966480446,33.125,52.69953051643193,63.40992647058823,131.48045977011495,45.26678932842686,41.92543652666352,83.32876712328768,82.15182307232516
69,47.253649635036496,51.97392923649907,31.631433823529413,65.15492957746478,42.068014705882355,80.63448275862069,59.452621895124196,85.56394525719679,53.1324200913242,43.670053795576806
70,48.832116788321166,75.47486033519553,51.25,83.60093896713614,99.43474264705883,36.63908045977011,71.15455381784729,41.22227465785748,90.03652968036529,63.81350866706515
71,82.62317518248175,42.13221601489758,59.2233455882353,37.159624413145536,56.934742647058826,48.698850574712644,44.84820607175713,141.59037281736667,93.79908675799086,76.38374178123132
72,74.63047445255475,136.95996275605214,67.68841911764706,48.967136150234744,83.59834558823529,38.220689655172414,28.10947562097516,59.032562529495046,33.12328767123287,143.07830245068737
73,70.95346715328468,64.1806331471136,47.748161764705884,47.924882629107984,99.54503676470588,85.36551724137931,100.06899724011039,111.89240207645116,71.08219178082192,68.2904961147639
74,66.43704379562044,174.4366852886406,42.982536764705884,61.95305164319249,56.1672794117647,52.252873563218394,65.13339466421343,73.36951392166117,10.337899543378995,101.47041243275552
75,87.58211678832117,74.45065176908753,56.525735294117645,64.93427230046949,33.1204044117647,73.86206896551724,130.3081876724931,65.375176970269,93.88127853881278,96.664674237896
76,76.41879562043796,21.191806331471135,69.94944852941177,95.61971830985915,29.149816176470587,128.11494252873564,78.44986200551978,89.86314299197734,62.02283105022831,103.3711894799761
77,19.142335766423358,81.36871508379889,114.32444852941177,111.2018779342723,48.00091911764706,94.4,60.92916283348666,70.30202925908448,6.639269406392694,75.89958158995816
78,32.677919708029194,76.49906890130354,14.025735294117647,81.19718309859155,28.667279411764707,55.44827586206897,69.50321987120515,71.25058990089664,70.72602739726027,10.627615062761507
79,31.491788321167885,128.09590316573556,53.70404411764706,56.85446009389671,69.44852941176471,24.445977011494254,60.75436982520699,25.747994336951393,41.19634703196347,37.513448894202035
80,45.88959854014598,83.1610800744879,44.9172794117647,37.53051643192488,78.1341911764706,10.064367816091954,38.92364305427783,46.04058518168948,72.20091324200914,0.0
81,46.78375912408759,52.02048417132216,103.17095588235294,122.84507042253522,31.815257352941178,116.34022988505747,60.15179392824287,85.26663520528551,115.72146118721462,35.32576210400478
82,22.883211678832115,58.35661080074488,106.20863970588235,59.286384976525824,207.41268382352942,88.64367816091954,44.55841766329347,72.37376120811703,43.62100456621005,73.42498505678422
83,53.791058394160586,95.44227188081936,97.69761029411765,137.8638497652582,89.04871323529412,70.65287356321839,37.534498620055196,60.1887682869278,61.0,46.44351464435147
84,61.13594890510949,94.37150837988827,60.955882352941174,71.45539906103286,54.981617647058826,62.34942528735632,42.7966881324747,71.60453043888627,94.5296803652968,93.69994022713688
85,107.37682481751825,84.31098696461825,94.64613970588235,65.78403755868544,115.99724264705883,57.61379310344827,51.88132474701012,109.50448324681453,60.76255707762557,54.57860131500299
86,40.903284671532845,44.44134078212291,67.28860294117646,78.94366197183099,90.93290441176471,12.027586206896551,57.102115915363385,27.050495516753184,80.1689497716895,0.0
87,70.05930656934306,38.35661080074488,27.32077205882353,19.671361502347416,17.876838235294116,14.294252873563218,49.94940202391904,8.466257668711657,64.58447488584476,7.561267184698147
88,40.73905109489051,152.48603351955308,19.940257352941178,46.652582159624416,19.27389705882353,0.0,24.42042318307268,82.93534686172723,83.82648401826484,86.7901972504483
89,40.894160583941606,87.75139664804469,147.13235294117646,17.624413145539908,16.44761029411765,55.43448275862069,78.45446182152713,49.40066068900425,11.561643835616438,35.99521817095039
90,47.08029197080292,11.508379888268156,85.87775735294117,34.89671361502347,25.41360294117647,64.89655172413794,76.10855565777369,93.01085417649834,31.82191780821918,48.2904961147639
91,19.219890510948904,58.7756052141527,60.0735294117647,5.666666666666667,43.18014705882353,54.33563218390805,16.195952161913524,26.63048607833884,23.447488584474886,0.0
92,13.01551094890511,68.78026070763501,44.103860294117645,33.286384976525824,50.52389705882353,50.53793103448276,39.287028518859245,57.041057102406796,6.365296803652968,56.07292289300658
93,78.44890510948905,54.16201117318436,43.534007352941174,47.48356807511737,64.6966911764706,75.2551724137931,66.67433302667894,22.718263331760266,111.87214611872146,5.3317393903167964
94,48.042883211678834,12.932960893854748,160.8547794117647,59.74647887323944,88.18014705882354,48.59770114942529,41.76172953081877,56.37564889098631,54.9634703196347,101.08786610878661
95,32.112226277372265,35.89851024208566,29.287683823529413,39.89201877934272,7.665441176470588,39.9816091954023,54.54001839926403,66.07361963190183,4.899543378995434,57.36401673640167
96,100.70711678832117,3.9664804469273744,54.232536764705884,65.14553990610328,61.84283088235294,47.61379310344827,33.77184912603496,56.37092968381312,148.32876712328766,31.625821876867903
97,104.27463503649635,75.07448789571694,79.84375,30.24413145539906,41.130514705882355,30.44137931034483,67.73689052437902,18.58423784804153,15.986301369863014,1.9904363419007771
98,60.10492700729927,20.293296089385475,4.296875,33.42253521126761,46.314338235294116,70.30344827586207,70.53357865685372,22.081170363378952,0.0,36.23430962343096
99,68.8412408759124,31.06145251396648,45.85018382352941,50.55399061032864,53.07444852941177,0.0,1.0579576816927323,0.7692307692307693,44.31050228310502,21.67961745367603
100,26.46897810218978,54.292364990689016,30.97886029411765,33.352112676056336,93.71783088235294,39.6,42.21251149954002,17.64039641340255,120.95433789954338,0.0
101,47.23996350364963,84.45530726256983,60.372242647058826,149.62910798122067,41.25919117647059,34.377011494252876,126.50873965041399,25.26191599811232,18.735159817351597,27.09503885236103
102,61.52372262773723,21.50372439478585,16.645220588235293,15.258215962441314,30.49172794117647,10.560919540229886,19.926402943882245,44.336951392166114,93.16438356164383,4.895397489539749
103,35.816605839416056,17.099627560521416,89.88051470588235,60.521126760563384,97.62867647058823,17.880459770114943,19.02023919043238,0.0,7.69406392694064,51.9605499103407
104,40.39689781021898,36.69459962756052,12.118566176470589,39.53051643192488,65.99264705882354,7.291954022988506,15.395584176632935,40.69372345445965,35.337899543378995,75.94142259414225
105,75.51094890510949,99.83240223463687,2.729779411764706,77.20657276995306,15.137867647058824,7.360919540229885,92.54829806807727,31.21283624351109,47.64840182648402,42.39091452480574
106,58.02919708029197,81.51769087523277,49.981617647058826,11.52112676056338,55.091911764705884,40.8,56.816927322907084,0.0,39.39269406392694,0.0
107,21.797445255474454,72.82122905027933,100.09191176470588,84.44600938967136,68.80514705882354,31.908045977011493,19.83900643974241,43.718735252477586,29.38812785388128,0.0
108,75.1779197080292,6.959962756052142,14.673713235294118,0.0,40.091911764705884,36.14712643678161,0.0,66.55025955639452,0.5388127853881278,6.509264793783622
109,122.78740875912409,0.0,57.596507352941174,95.82629107981221,32.28860294117647,39.9264367816092,14.963201471941122,0.0,20.050228310502284,0.0
110,41.4735401459854,57.57448789571695,34.724264705882355,6.784037558685446,35.294117647058826,0.0,8.164673413063477,44.32751297781973,10.721461187214611,17.99163179916318
111,122.09397810218978,26.261638733705773,3.2536764705882355,20.107981220657276,0.0,15.931034482758621,22.690892364305427,20.217083529966967,0.0,0.0
112,27.098540145985403,0.4655493482309125,48.62132352941177,106.1830985915493,47.84466911764706,11.020689655172413,52.2263109475621,0.0,10.872146118721462,0.2869097429766886
113,72.6551094890511,23.477653631284916,0.0,41.03755868544601,85.68933823529412,54.83218390804598,36.697332106715734,0.0,40.97260273972603,14.62044231918709
114,92.6551094890511,43.68249534450652,6.521139705882353,21.220657276995304,3.8419117647058822,35.91264367816092,52.594296228150874,3.1854648419065597,0.0,30.639569635385534
115,9.178832116788321,82.1927374301676,30.381433823529413,59.333333333333336,5.165441176470588,16.25287356321839,27.736890524379024,42.43983010854176,9.406392694063927,0.0
116,10.082116788321168,17.965549348230912,29.0625,6.131455399061033,7.945772058823529,14.266666666666667,67.13891444342227,12.581406323737612,14.164383561643836,0.0
117,50.96259124087591,45.121042830540034,65.78584558823529,37.521126760563384,81.87040441176471,31.374712643678162,130.51517939282428,21.321378008494573,26.210045662100455,0.0
118,26.23175182481752,0.0,0.0,0.0,41.24080882352941,13.954022988505747,54.68721251149954,4.709768758848513,27.077625570776256,0.0
119,30.501824817518248,0.25139664804469275,6.194852941176471,96.26291079812206,35.77205882352941,0.0,5.418583256669733,25.11090136857008,0.0,0.0
120,0.0,36.890130353817504,7.771139705882353,6.779342723004695,96.73253676470588,9.655172413793103,32.396504139834406,0.0,0.0,32.51046025104603
